time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-4.822270800518067,-1.6896583697199075,20.891802131847445,6.035689381911798,0.33665343278619897,0.0,-5.178534020735067,-2.804237047984431,4.7032647671512855,-0.06935481914588329,0.010315814070816791,0.0,445.56372056899664,445.77631757431925,446.25486100376565,446.7073453829885
3.3600000000000025,-5.140024775430114,-1.8626449821578621,21.17460024959567,6.032020526626926,0.33733593397632244,0.0,-5.413298956823516,-2.9621687452111254,4.722378829692882,-0.07833555850590697,0.006104808349798041,0.0,471.5885722666472,471.2629912251434,472.4471351532919,471.7503181369486
3.4200000000000026,-5.47195505304701,-2.0451972990448715,21.458584033494578,6.030904931247846,0.3379243653047892,0.0,-5.651077325137785,-3.1228648773480994,4.742834125597841,-0.10031073146652048,0.01020550163211044,0.0,473.03514115756104,473.3507733259616,476.12374174091826,474.4335554709145
3.4800000000000026,-5.8166729097465355,-2.2363423050156395,21.73950631158145,6.0250248026653,0.3385265324724349,0.0,-5.839844473284077,-3.249112292413807,4.621032727142961,-0.09726126567267256,0.009475016813349592,0.0,428.7655033452251,428.70330038834754,427.0048849649388,427.2561050907858
3.5400000000000027,-6.1737754284354285,-2.435878731480056,22.015793409560363,6.019206091571222,0.33954389680199615,0.0,-6.06375435602097,-3.402500076870795,4.5877096979431755,-0.09659714028057426,0.0008384129360378559,0.0,460.00393429870917,459.3192333509081,458.77326482371075,458.81828091200197
3.6000000000000028,-6.543391888225764,-2.6439873169723374,22.287307336975356,6.015262643702963,0.33981765008203446,0.0,-6.257138809057053,-3.5348278972896225,4.4625730858980495,-0.08284021650661907,0.004953890098597508,0.0,428.54139836833895,428.8911350878604,429.0010950284576,430.16050442530565
3.660000000000003,-6.925956942514062,-2.8610629461775776,22.554743905106317,6.0119790142299365,0.34081057832178896,0.0,-6.495183785607932,-3.7012173856321655,4.4510321785327305,-0.0697629132765588,0.012969299142028923,0.0,468.07031969737665,468.69373376998254,468.5990165223709,469.61017544648945
3.720000000000003,-7.322669617590267,-3.088004175614208,22.820797584214453,6.013870922360621,0.3463030872970263,0.0,-6.729124018785265,-3.863263937550025,4.416497897801105,-0.04393064850034907,-0.012045826069366314,0.0,463.75086586346873,461.78122449948455,462.80430283571246,464.831075283659
3.780000000000003,-7.732660348240672,-3.32399115625528,23.08230380357697,6.013985950899041,0.348953796102494,0.0,-6.937762231279261,-4.0030376199356725,4.300055420957677,-0.06333930347494579,-0.03340166010705846,0.0,438.0556846865857,436.2756878936833,437.7906886048185,436.1706186846409
3.840000000000003,-8.154533662820885,-3.5678573856678355,23.334823522688215,6.01048618749013,0.3469623358852685,0.0,-7.125137001196443,-4.126295277942601,4.117471559164342,-0.058414946384573424,-0.032882196260892387,0.0,414.06889345492186,414.11408451326287,412.9302231843591,413.361495984534
3.900000000000003,-8.589136731184215,-3.820251164259385,23.58014321578488,6.007617466653127,0.3449875094568675,0.0,-7.361782108824576,-4.287091413397148,4.059265363566237,-0.06843471832272087,-0.03518373615605422,0.0,457.42383240494974,457.2400455574701,458.0579509221359,457.25760056093355
3.960000000000003,-9.037650766544475,-4.082076244983346,23.82099674725062,6.0149174615245595,0.3432894514685554,0.0,-7.58905082854918,-4.4400564792454835,3.9691536510512844,-0.10665103052166794,-0.04352510694307623,0.0,447.7366315178876,447.05660293784604,449.39878483913037,446.2840547073427
4.020000000000002,-9.500499263188027,-4.353515391317633,24.058119211080808,6.009573893707234,0.3406742336520967,0.0,-7.8393131325460805,-4.6083640648387645,3.934096205151033,-0.09653352579089589,-0.04572294197376397,0.0,466.1218025452806,465.9489560416388,466.9902209344635,467.7702649125744
4.080000000000001,-9.977221095322157,-4.63425045033955,24.28980699448944,6.004427424383728,0.33889639498167057,0.0,-8.051863879121763,-4.7499938406933095,3.788645469478781,-0.10661710063324628,-0.057753975172609266,0.0,431.13410670403624,430.11443389166203,430.8245784038115,429.9619154291244
4.14,-10.467797877687925,-4.9243818132670265,24.515468709034135,5.998087899854639,0.33987770484691726,0.0,-8.301045617644748,-4.9215211783132125,3.732391794541857,-0.11070601752879615,-0.03582361858970331,0.0,462.7776660665741,464.49961881646306,460.80301271534796,460.4697700755163
4.199999999999998,-10.974067082310295,-5.225422908929529,24.739354742180105,5.99507261963835,0.34013053651789704,0.0,-8.57484719791769,-5.11337280629339,3.729196808097842,-0.09100952476746477,-0.05404471747618871,0.0,482.44560087067606,481.0666739010615,481.18939148130187,482.6699988192186
4.259999999999997,-11.496365895300404,-5.537653145525835,24.961586828999998,5.991638502446921,0.33941080535347634,0.0,-8.835430945715181,-5.2945950811179046,3.6776267838618835,-0.10785033581048709,-0.03780380297000608,0.0,468.0461567440966,469.30746605580157,469.3629101400243,468.04623797418094
4.319999999999996,-12.033311927823519,-5.8599559736767635,25.177671183264035,5.98859124449314,0.3380286471078984,0.0,-9.063369113458041,-5.449271239178154,3.5249672696706633,-0.1293560804676729,-0.049385205930425204,0.0,436.6377365504256,435.66918925915115,436.72466511331487,434.91444601752386
4.379999999999995,-12.583881301928377,-6.191488471711255,25.38406201019623,5.983375301890078,0.3389348238623473,0.0,-9.289647418350066,-5.602350691684226,3.354363458436165,-0.14807532218855246,-0.029004072829919306,0.0,429.3545001243312,431.07966780952773,431.1200488319951,429.5172542836908
4.439999999999993,-13.1478842698654,-6.532064078058554,25.579363944036306,5.985180674838954,0.33788219253535434,0.0,-9.51129178846491,-5.750512633438243,3.1558760670007824,-0.11344009257406451,-0.039366869135964946,0.0,420.5697932316732,419.6705030595825,419.8143752730775,422.79157603295613
4.499999999999992,-13.725837622142139,-6.881996321870172,25.764105550736147,5.9883655216807465,0.33560128528783295,0.0,-9.75456201372777,-5.914111612889455,3.002192248401617,-0.07999408217160144,-0.043909704740089504,0.0,436.13092352558743,435.7502966704974,435.5755984980183,438.3552850888262
4.559999999999991,-14.318413483830092,-7.241688129344354,25.939264928482554,5.985554890626599,0.3362348672057074,0.0,-9.998774143978224,-6.076084092930202,2.8360541467328626,-0.06569865046249604,-0.02527003652682252,0.0,430.9087855502703,432.4813727361382,432.30757431164324,433.5062201340965
4.6199999999999894,-14.926451519189897,-7.611729228291996,26.106136564732385,5.9848232950943405,0.3349834512424614,0.0,-10.26984424947196,-6.258937114519898,2.7257395501100223,-0.047234827434511586,-0.032233370004590034,0.0,453.3947473933176,452.834609151758,451.75726296106274,453.2416192510692
4.679999999999988,-15.552510558940915,-7.994176896582688,26.270706817860855,5.9820377449314215,0.33391868857846774,0.0,-10.599110707603371,-6.4895134990919665,2.7582303532651595,-0.04573964892827777,-0.02315006013912327,0.0,500.8959100112239,501.5560616877541,500.4699391312026,500.5777512238596
4.739999999999987,-16.19608626865198,-8.388510273706473,26.430496873986737,5.980716199405451,0.3374336134538467,0.0,-10.854465525690456,-6.655338324849464,2.567575032572448,-0.03381811473570759,-6.200242860564774e-05,0.0,429.723690302216,431.6770873423424,429.07850067546667,430.08872666394825
4.799999999999986,-16.855296289591468,-8.79293977605742,26.578959409815425,5.981612585727294,0.3470383240937229,0.0,-11.120441520203864,-6.825787580899336,2.3801044543573133,-0.016243335224442604,-0.03523923650280892,0.0,435.2062518644982,432.2509099880075,431.6295247719527,433.1104331021382
4.859999999999984,-17.530031905158772,-9.207075903412406,26.714203675429417,5.984262276172814,0.3456512737287829,0.0,-11.372053469261925,-6.9792722433625505,2.1283962539076873,-0.038332544757906,-0.02702043367866174,0.0,410.3824037064049,411.1110517123907,412.0744984621533,410.1163325143931
4.919999999999983,-18.22115363726911,-9.63135000606905,26.83711858453329,5.991560862775868,0.34515094896450993,0.0,-11.666570433847577,-7.163264659303789,1.9686586524353862,-0.07349258466200201,-0.03988027564476577,0.0,443.8347569298098,442.7773624929404,445.52597058842724,442.63930824126567
4.979999999999982,-18.929229767042063,-10.06593350151015,26.94784596297941,5.9875826620055435,0.3433014473453433,0.0,-11.937238210298629,-7.323602981964951,1.722156304987723,-0.08198713893104663,-0.049243741408710004,0.0,413.3694085516949,412.54198772232803,413.0387907313407,412.28359404975527
5.0399999999999805,-19.654428792721948,-10.510801308555688,27.04542502188483,5.9830560018373475,0.3419495563983963,0.0,-12.237228921677076,-7.506028128779059,1.529890427927283,-0.09015541099744438,-0.036523908711952664,0.0,432.317069042657,433.3866175342575,433.8952520523302,433.202649197178
